n_iter =  3000
dt =    0.020833
Level      ,         1,         2,         3,         4,         5,         6,         7,         8,         9,        10,        11,        12,        13,        14,        15,        16,        17,        18,        19,        20,        21,        22,        23,        24,        25
P [mbar]   ,  0.050000,  0.100397,  0.101496,  0.103442,  0.106894,  0.113018,  0.123874,  0.143196,  0.173967,  0.222622,  0.302786,  0.434943,  0.652861,  1.012068,  1.604436,  2.464588,  3.460619,  4.399371,  5.222609,  5.842584,  6.213227,  6.398020,  6.468640,  6.503950,  6.516790
Temp [K]   ,   75.4485,   81.7596,   81.8756,   82.0794,   82.4359,   83.0534,   84.1054,   85.8614,   88.4110,   91.9865,   97.0549,  104.0361,  113.4445,  125.9640,  142.5915,  162.3892,  181.9997,  198.6012,  212.1711,  221.9387,  227.6267,  230.4250,  231.4883,  232.0186,  232.2113
===============================
it  ,   tau    ,  Tsfc    ,   alb    ,   OLR    ,  dn VIS  , up  VIS  ,    ASR   , NET top  , NET bot  ,  lev   01,  lev   02,  lev   03,  lev   04,  lev   05,  lev   06,  lev   07,  lev   08,  lev   09,  lev   10,  lev   11,  lev   12,  lev   13,  lev   14,  lev   15,  lev   16,  lev   17,  lev   18,  lev   19,  lev   20,  lev   21,  lev   22,  lev   23,  lev   24,  lev   25
 575,    0.0000,  220.2820,    0.2194,  119.9505,  148.3944,   32.5542,  115.8401,   -3.7389,   -3.5116,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0311,  164.4325,  172.7959,  181.8804,  191.7439,  200.3438,  206.1514,  209.4182,  211.0295,  211.6639,  211.9878,  212.1067
 576,    0.0000,  220.2761,    0.2194,  119.9507,  148.3944,   32.5542,  115.8401,   -3.7391,   -3.5171,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0322,  164.4337,  172.7953,  181.8766,  191.7369,  200.3365,  206.1439,  209.4102,  211.0216,  211.6561,  211.9800,  212.0989
 577,    0.0000,  220.2701,    0.2194,  119.9510,  148.3944,   32.5543,  115.8401,   -3.7394,   -3.5176,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0333,  164.4349,  172.7948,  181.8729,  191.7299,  200.3291,  206.1363,  209.4023,  211.0138,  211.6482,  211.9721,  212.0913
 578,    0.0000,  220.2641,    0.2194,  119.9505,  148.3944,   32.5543,  115.8401,   -3.7389,   -3.5217,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0345,  164.4361,  172.7943,  181.8691,  191.7229,  200.3218,  206.1288,  209.3945,  211.0060,  211.6404,  211.9643,  212.0836
 579,    0.0000,  220.2581,    0.2194,  119.9504,  148.3944,   32.5543,  115.8401,   -3.7388,   -3.5262,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0356,  164.4372,  172.7937,  181.8653,  191.7160,  200.3145,  206.1210,  209.3896,  210.9986,  211.6328,  211.9567,  212.0759
 580,    0.0000,  220.2522,    0.2194,  119.9507,  148.3944,   32.5543,  115.8401,   -3.7391,   -3.5266,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0367,  164.4384,  172.7932,  181.8615,  191.7090,  200.3071,  206.1131,  209.3835,  210.9928,  211.6257,  211.9495,  212.0686
 581,    0.0000,  220.2462,    0.2194,  119.9490,  148.3944,   32.5543,  115.8401,   -3.7375,   -3.5289,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0379,  164.4396,  172.7926,  181.8577,  191.7023,  200.2999,  206.1055,  209.3767,  210.9855,  211.6183,  211.9421,  212.0611
 582,    0.0000,  220.2402,    0.2194,  119.9459,  148.3944,   32.5543,  115.8401,   -3.7343,   -3.5332,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0390,  164.4408,  172.7921,  181.8538,  191.6954,  200.2935,  206.0980,  209.3695,  210.9780,  211.6111,  211.9349,  212.0538
 583,    0.0000,  220.2342,    0.2194,  119.9461,  148.3944,   32.5543,  115.8401,   -3.7346,   -3.5336,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0401,  164.4419,  172.7914,  181.8497,  191.6891,  200.2866,  206.0921,  209.3617,  210.9711,  211.6040,  211.9278,  212.0467
 584,    0.0000,  220.2282,    0.2194,  119.9462,  148.3944,   32.5543,  115.8401,   -3.7347,   -3.5385,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0412,  164.4431,  172.7908,  181.8456,  191.6827,  200.2799,  206.0856,  209.3544,  210.9642,  211.5970,  211.9207,  212.0396
 585,    0.0000,  220.2222,    0.2194,  119.9465,  148.3944,   32.5543,  115.8401,   -3.7349,   -3.5389,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0423,  164.4442,  172.7901,  181.8415,  191.6763,  200.2732,  206.0789,  209.3469,  210.9568,  211.5905,  211.9140,  212.0328
 586,    0.0000,  220.2162,    0.2194,  119.9467,  148.3944,   32.5543,  115.8401,   -3.7352,   -3.5393,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0434,  164.4454,  172.7895,  181.8374,  191.6701,  200.2666,  206.0721,  209.3396,  210.9497,  211.5834,  211.9070,  212.0258
 587,    0.0000,  220.2102,    0.2194,  119.9469,  148.3944,   32.5543,  115.8401,   -3.7353,   -3.5450,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0446,  164.4465,  172.7889,  181.8333,  191.6638,  200.2600,  206.0654,  209.3325,  210.9427,  211.5764,  211.9000,  212.0188
 588,    0.0000,  220.2042,    0.2194,  119.9471,  148.3944,   32.5543,  115.8401,   -3.7356,   -3.5454,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0457,  164.4477,  172.7882,  181.8292,  191.6574,  200.2534,  206.0586,  209.3253,  210.9354,  211.5693,  211.8934,  212.0120
 589,    0.0000,  220.1982,    0.2194,  119.7444,  148.3944,   32.5543,  115.8401,   -3.5329,   -3.3087,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0468,  164.4489,  172.7876,  181.8251,  191.6512,  200.2468,  206.0518,  209.3183,  210.9284,  211.5623,  211.8864,  212.0051
 590,    0.0000,  220.1925,    0.2194,  119.7446,  148.3944,   32.5543,  115.8401,   -3.5331,   -3.3142,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0479,  164.4500,  172.7870,  181.8209,  191.6449,  200.2401,  206.0446,  209.3101,  210.9203,  211.5544,  211.8781,  211.9971
 591,    0.0000,  220.1869,    0.2194,  119.7449,  148.3944,   32.5543,  115.8401,   -3.5334,   -3.3147,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0490,  164.4511,  172.7863,  181.8168,  191.6380,  200.2331,  206.0374,  209.3022,  210.9127,  211.5467,  211.8705,  211.9896
 592,    0.0000,  220.1813,    0.2194,  119.7444,  148.3944,   32.5543,  115.8401,   -3.5329,   -3.3187,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0501,  164.4523,  172.7857,  181.8126,  191.6312,  200.2261,  206.0302,  209.2945,  210.9051,  211.5392,  211.8629,  211.9821
 593,    0.0000,  220.1757,    0.2194,  119.7443,  148.3944,   32.5543,  115.8401,   -3.5328,   -3.3233,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0512,  164.4534,  172.7850,  181.8085,  191.6244,  200.2189,  206.0226,  209.2898,  210.8980,  211.5318,  211.8555,  211.9747
 594,    0.0000,  220.1700,    0.2194,  119.7446,  148.3944,   32.5543,  115.8401,   -3.5330,   -3.3237,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0523,  164.4546,  172.7844,  181.8043,  191.6177,  200.2118,  206.0151,  209.2838,  210.8923,  211.5250,  211.8486,  211.9675
 595,    0.0000,  220.1644,    0.2194,  119.7448,  148.3944,   32.5543,  115.8400,   -3.5333,   -3.3241,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0534,  164.4557,  172.7837,  181.8002,  191.6111,  200.2048,  206.0077,  209.2773,  210.8853,  211.5178,  211.8414,  211.9603
 596,    0.0000,  220.1587,    0.2194,  119.7412,  148.3944,   32.5543,  115.8400,   -3.5297,   -3.3268,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0545,  164.4569,  172.7831,  181.7960,  191.6046,  200.1979,  206.0004,  209.2704,  210.8781,  211.5105,  211.8341,  211.9531
 597,    0.0000,  220.1531,    0.2194,  119.7381,  148.3944,   32.5543,  115.8400,   -3.5266,   -3.3310,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0556,  164.4579,  172.7822,  181.7926,  191.5979,  200.1916,  205.9932,  209.2632,  210.8707,  211.5035,  211.8271,  211.9459
 598,    0.0000,  220.1474,    0.2194,  119.7382,  148.3944,   32.5543,  115.8400,   -3.5267,   -3.3360,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0567,  164.4590,  172.7813,  181.7889,  191.5916,  200.1849,  205.9874,  209.2555,  210.8639,  211.4965,  211.8201,  211.9389
 599,    0.0000,  220.1418,    0.2194,  119.7384,  148.3944,   32.5544,  115.8400,   -3.5269,   -3.3364,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0577,  164.4600,  172.7803,  181.7852,  191.5854,  200.1783,  205.9811,  209.2479,  210.8568,  211.4902,  211.8136,  211.9322
 600,    0.0000,  220.1361,    0.2194,  119.7387,  148.3944,   32.5544,  115.8400,   -3.5272,   -3.3367,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0588,  164.4611,  172.7794,  181.7815,  191.5792,  200.1718,  205.9746,  209.2407,  210.8499,  211.4833,  211.8067,  211.9254
 601,    0.0000,  220.1305,    0.2194,  119.7388,  148.3944,   32.5544,  115.8400,   -3.5273,   -3.3424,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0599,  164.4621,  172.7785,  181.7778,  191.5731,  200.1653,  205.9680,  209.2337,  210.8430,  211.4764,  211.7998,  211.9185
 602,    0.0000,  220.1248,    0.2194,  119.7391,  148.3944,   32.5544,  115.8400,   -3.5276,   -3.3428,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0609,  164.4632,  172.7775,  181.7741,  191.5669,  200.1588,  205.9613,  209.2266,  210.8359,  211.4694,  211.7934,  211.9119
 603,    0.0000,  220.1191,    0.2194,  119.7393,  148.3944,   32.5544,  115.8400,   -3.5278,   -3.3432,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0620,  164.4642,  172.7766,  181.7705,  191.5608,  200.1524,  205.9547,  209.2197,  210.8290,  211.4626,  211.7865,  211.9051
 604,    0.0000,  220.1134,    0.2194,  119.7395,  148.3944,   32.5544,  115.8400,   -3.5280,   -3.3486,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0631,  164.4653,  172.7757,  181.7668,  191.5547,  200.1460,  205.9481,  209.2129,  210.8222,  211.4558,  211.7797,  211.8983
 605,    0.0000,  220.1078,    0.2194,  119.7397,  148.3944,   32.5544,  115.8400,   -3.5283,   -3.3490,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0641,  164.4663,  172.7748,  181.7631,  191.5486,  200.1396,  205.9415,  209.2060,  210.8154,  211.4489,  211.7729,  211.8917
 606,    0.0000,  220.1021,    0.2194,  119.7392,  148.3944,   32.5544,  115.8400,   -3.5278,   -3.3531,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0652,  164.4674,  172.7739,  181.7595,  191.5425,  200.1333,  205.9350,  209.1993,  210.8086,  211.4422,  211.7661,  211.8849
 607,    0.0000,  220.0964,    0.2194,  119.5368,  148.3944,   32.5544,  115.8400,   -3.3253,   -3.1166,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0663,  164.4684,  172.7730,  181.7558,  191.5365,  200.1269,  205.9281,  209.1954,  210.8023,  211.4355,  211.7594,  211.8783
 608,    0.0000,  220.0911,    0.2194,  119.5366,  148.3944,   32.5544,  115.8400,   -3.3252,   -3.1212,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0673,  164.4695,  172.7720,  181.7521,  191.5304,  200.1203,  205.9210,  209.1892,  210.7950,  211.4280,  211.7516,  211.8706
 609,    0.0000,  220.0858,    0.2194,  119.5369,  148.3944,   32.5544,  115.8400,   -3.3254,   -3.1216,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0684,  164.4705,  172.7711,  181.7483,  191.5237,  200.1135,  205.9138,  209.1825,  210.7892,  211.4213,  211.7448,  211.8637
 610,    0.0000,  220.0805,    0.2194,  119.5371,  148.3944,   32.5544,  115.8400,   -3.3257,   -3.1219,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0694,  164.4715,  172.7701,  181.7446,  191.5173,  200.1068,  205.9067,  209.1756,  210.7823,  211.4143,  211.7377,  211.8566
 611,    0.0000,  220.0752,    0.2194,  119.5360,  148.3944,   32.5544,  115.8400,   -3.3246,   -3.1252,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0705,  164.4726,  172.7692,  181.7409,  191.5109,  200.1001,  205.8997,  209.1686,  210.7752,  211.4072,  211.7306,  211.8495
 612,    0.0000,  220.0699,    0.2194,  119.5344,  148.3944,   32.5544,  115.8400,   -3.3230,   -3.1275,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0716,  164.4736,  172.7683,  181.7371,  191.5045,  200.0932,  205.8941,  209.1612,  210.7686,  211.4003,  211.7237,  211.8425
 613,    0.0000,  220.0646,    0.2194,  119.5325,  148.3944,   32.5544,  115.8400,   -3.3210,   -3.1334,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0726,  164.4747,  172.7673,  181.7333,  191.4980,  200.0871,  205.8877,  209.1540,  210.7618,  211.3936,  211.7170,  211.8357
 614,    0.0000,  220.0593,    0.2194,  119.5327,  148.3944,   32.5544,  115.8400,   -3.3213,   -3.1337,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0737,  164.4757,  172.7662,  181.7292,  191.4921,  200.0808,  205.8812,  209.1466,  210.7546,  211.3874,  211.7106,  211.8292
 615,    0.0000,  220.0540,    0.2194,  119.5329,  148.3944,   32.5544,  115.8400,   -3.3215,   -3.1341,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0747,  164.4767,  172.7652,  181.7252,  191.4862,  200.0746,  205.8748,  209.1394,  210.7478,  211.3807,  211.7039,  211.8226
 616,    0.0000,  220.0486,    0.2194,  119.5331,  148.3944,   32.5544,  115.8400,   -3.3217,   -3.1398,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0757,  164.4777,  172.7642,  181.7211,  191.4803,  200.0684,  205.8684,  209.1325,  210.7410,  211.3741,  211.6973,  211.8159
 617,    0.0000,  220.0433,    0.2194,  119.5334,  148.3944,   32.5544,  115.8400,   -3.3219,   -3.1401,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0768,  164.4787,  172.7631,  181.7171,  191.4743,  200.0622,  205.8619,  209.1257,  210.7341,  211.3673,  211.6910,  211.8095
 618,    0.0000,  220.0380,    0.2194,  119.5336,  148.3944,   32.5544,  115.8399,   -3.3222,   -3.1405,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0778,  164.4797,  172.7621,  181.7130,  191.4684,  200.0560,  205.8555,  209.1189,  210.7275,  211.3607,  211.6844,  211.8029
 619,    0.0000,  220.0326,    0.2194,  119.5338,  148.3944,   32.5544,  115.8399,   -3.3224,   -3.1459,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0789,  164.4807,  172.7611,  181.7090,  191.4625,  200.0498,  205.8491,  209.1123,  210.7209,  211.3541,  211.6778,  211.7963
 620,    0.0000,  220.0273,    0.2194,  119.5340,  148.3944,   32.5544,  115.8399,   -3.3226,   -3.1463,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0799,  164.4817,  172.7600,  181.7050,  191.4566,  200.0436,  205.8428,  209.1057,  210.7143,  211.3474,  211.6712,  211.7899
 621,    0.0000,  220.0220,    0.2194,  119.5335,  148.3944,   32.5544,  115.8399,   -3.3221,   -3.1503,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0810,  164.4828,  172.7590,  181.7010,  191.4507,  200.0375,  205.8364,  209.0991,  210.7077,  211.3409,  211.6647,  211.7834
 622,    0.0000,  220.0166,    0.2194,  119.5318,  148.3944,   32.5545,  115.8399,   -3.3204,   -3.1511,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0820,  164.4838,  172.7580,  181.6969,  191.4449,  200.0312,  205.8298,  209.0955,  210.7016,  211.3345,  211.6582,  211.7770
 623,    0.0000,  220.0113,    0.2194,  119.5317,  148.3944,   32.5545,  115.8399,   -3.3203,   -3.1556,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0830,  164.4847,  172.7568,  181.6937,  191.4389,  200.0250,  205.8232,  209.0906,  210.6955,  211.3282,  211.6519,  211.7706
 624,    0.0000,  220.0059,    0.2194,  119.5319,  148.3944,   32.5545,  115.8399,   -3.3205,   -3.1559,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0840,  164.4857,  172.7556,  181.6904,  191.4331,  200.0188,  205.8166,  209.0850,  210.6907,  211.3222,  211.6459,  211.7644
 625,    0.0000,  220.0006,    0.2194,  119.5321,  148.3944,   32.5545,  115.8399,   -3.3207,   -3.1563,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0851,  164.4866,  172.7544,  181.6872,  191.4274,  200.0128,  205.8102,  209.0790,  210.6845,  211.3159,  211.6396,  211.7581
 626,    0.0000,  219.9952,    0.2194,  119.3299,  148.3944,   32.5545,  115.8399,   -3.1185,   -2.9202,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0861,  164.4876,  172.7532,  181.6839,  191.4218,  200.0068,  205.8039,  209.0729,  210.6781,  211.3096,  211.6332,  211.7518
 627,    0.0000,  219.9903,    0.2194,  119.3288,  148.3944,   32.5545,  115.8399,   -3.1174,   -2.9234,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0871,  164.4885,  172.7520,  181.6806,  191.4160,  200.0006,  205.7973,  209.0655,  210.6707,  211.3023,  211.6255,  211.7444
 628,    0.0000,  219.9853,    0.2194,  119.3270,  148.3944,   32.5545,  115.8399,   -3.1156,   -2.9302,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0881,  164.4895,  172.7507,  181.6773,  191.4096,  199.9941,  205.7919,  209.0580,  210.6642,  211.2955,  211.6188,  211.7375
 629,    0.0000,  219.9803,    0.2194,  119.3272,  148.3944,   32.5545,  115.8399,   -3.1159,   -2.9306,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0891,  164.4904,  172.7495,  181.6739,  191.4032,  199.9881,  205.7858,  209.0503,  210.6572,  211.2896,  211.6126,  211.7310
 630,    0.0000,  219.9753,    0.2194,  119.3254,  148.3944,   32.5545,  115.8399,   -3.1141,   -2.9319,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0901,  164.4913,  172.7482,  181.6704,  191.3972,  199.9820,  205.7796,  209.0432,  210.6505,  211.2830,  211.6060,  211.7244
